text,sentiment,word_count,char_count,avg_word
birthday june 19 wack ihavent seen promotion birthday party someone better finagle soon possible,negative,14,96,5.928571428571429
would great vip act id enjoy seeing noooo,neutral,8,41,4.25
marie wish could make hate commute sometimes,neutral,7,44,5.428571428571429
workin long day today hopefully make good tip,positive,8,45,4.75
went quick wasnt chance lol,negative,5,27,4.6
hate headache maybe im ready rock,negative,6,33,4.666666666666667
thanks support,positive,2,14,6.5
there really android twitter app tweeties calibre,neutral,7,49,6.142857142857143
good day driving mountain visiting katie eating chip fudge stocking lovely smelling soap,positive,13,88,5.846153846153846
nyappy mother day mom,positive,4,21,4.5
yeah going take picture ipod baby,neutral,6,33,4.666666666666667
traumatizing moment childhood dog massacred baby bunny brother got bb gun,negative,11,73,5.7272727272727275
lol herewish way microsize everythinglol,neutral,5,40,7.2
'organization itil forget people fail' preaching converted people amkwua,negative,9,72,7.111111111111111
libertine um glad enjoyed,positive,4,25,5.5
dinner evening playing card already packed ready head home tomorrow go home,neutral,12,75,5.333333333333333
allergic cat tonsil get swollen hurt dooo,negative,7,41,5.0
say feel mama tucking night he lonely getting tomorrow tough,negative,10,60,5.1
miss alot one day,negative,4,17,3.5
sound like great night im glad successful,positive,7,41,5.0
thanks sharing,positive,2,14,6.5
say mlia instead fml hope find soon,positive,7,35,4.142857142857143
garden going well almost corn pea onion beet yet though,positive,10,55,4.6
nah jkin he hot bored,neutral,5,21,3.4
ahhh im sqeaky clean fresh even though im wearing dirty clothes love two half men amazing,positive,16,89,4.625
yes read many time,neutral,4,18,3.75
cuz play grown twitter,neutral,4,22,4.75
,negative,1,0,0.0
nope telling want cameo cream,neutral,5,29,5.0
,negative,1,0,0.0
quite like worthing relaxing place nice coffee shop fresh air many oiks,positive,12,71,5.0
terrible haha new fact couldnt cost part kind spock,neutral,9,51,4.777777777777778
today lovely day fun evening,positive,5,28,4.8
betos pizzeria banksville rd believe beachview area sorry answer like 100 year later,negative,13,84,5.538461538461538
sigh sister bein strange came way copenhagen london phone turned want see dammit,negative,13,80,5.230769230769231
,positive,1,0,0.0
barb trying figure dsl connecting need google going home computer dont start working soon smh,neutral,15,93,5.266666666666667
im sick sad missing martini lounge tonight,negative,7,42,5.142857142857143
seems really quiet tonightam jealous clearly exciting life bed think,neutral,10,68,5.9
really wish spare cash buy new punch wii,negative,8,40,4.125
aw going toronto anymore,negative,4,24,5.25
sorry hear mom really suck,negative,5,26,4.4
feel hope smooth flight safe mucho amor boston,positive,8,46,4.875
cant sleepso im watching hgtv im afraid infomercial take,negative,9,56,5.333333333333333
im getting family ready kaylees graduation going make sad,negative,9,57,5.444444444444445
,positive,1,0,0.0
hay wats aim chat,neutral,4,17,3.5
okay kool might touring summer long make happen,neutral,8,47,5.0
pain big toe got stomped hokey cokeu throbbing anyone suggestion heal,negative,11,69,5.363636363636363
time watch op dead like sleep,neutral,6,29,4.0
dinner grandma since couldnt mum,neutral,5,32,5.6
haha thanks history invention television influence america lol,positive,8,62,6.875
yea wassup,neutral,2,10,4.5
stupid job know,negative,3,15,4.333333333333333
shopped til droppedcome bac sunshine miss,negative,6,41,6.0
like pic lucky girl,positive,4,19,4.0
thank ive anxiety issue year think make first couple day fine,neutral,11,61,4.636363636363637
around 3 hour left 3 day weekend waaaay much work,neutral,10,49,4.0
feeling loved mom got nikon cool pix birthday,positive,8,45,4.75
attempt somehow extend inner class would close closure cant find ref atm,neutral,12,72,5.083333333333333
yes join u require cupcake donation,neutral,6,35,5.0
hard time talking new people pretty sure didnt make good impression,negative,11,67,5.181818181818182
rc234 haha yup still terrible headache super swollen puffy eye think going todayugh,negative,13,83,5.461538461538462
cant access site,neutral,3,16,4.666666666666667
sun shinningat last,positive,3,19,5.666666666666667
slowest train ever stop everywhere missed quick train minute,negative,9,60,5.777777777777778
nup cd either whole bunch zero one free,neutral,8,39,4.0
graduation day feel like failure,neutral,5,32,5.6
ops lol supposed got twitter,neutral,5,28,4.8
dont think ive ever tierd lifeughgoodnightso sleeping tomorrow,negative,8,62,6.875
going today girl,neutral,3,16,4.666666666666667
want anymore,negative,2,12,5.5
,negative,1,0,0.0
headache,negative,1,8,8.0
sorry guy didnt sign sorry every1,negative,6,33,4.666666666666667
okayokay like rest sane population world hate monday,neutral,8,52,5.625
,neutral,1,0,0.0
think bit love creation wit physically attracted although great style,neutral,10,69,6.0
amichael hey thanks another great day im going sleep ill chat tomorrow sweet dream,positive,14,82,4.928571428571429
bet cool sr huh havent stopped sweating since noon dad packing,negative,11,62,4.7272727272727275
ohshnapsss pissed blair usual hahah yeeeah bake cooky,neutral,8,53,5.75
bueno hollykins need feel better soon possible p miss done uni soon arent soproudofyou,neutral,14,86,5.214285714285714
cool mother awesome hair style wish happy mother day,positive,9,52,4.888888888888889
happy mother day mother,positive,4,23,5.0
expression watching,neutral,2,19,9.0
stupid bipolar weather ruined day,negative,5,33,5.8
didnt want tell think body odour,negative,6,32,4.5
nice beta easports still news online madden,neutral,7,43,5.285714285714286
pretty bad quality probably worst pic posted till date,negative,9,54,5.111111111111111
missed call,negative,2,11,5.0
unfortunately u look like funny people twitter move fb start ownflitter,negative,11,71,5.545454545454546
came back karaoke eating dinner emily sooooo much fun,positive,9,53,5.0
discrimination bad thing ive learned say child would say mastered year ago,positive,12,74,5.25
sure talkthe fabulous part though sorry dear,neutral,7,44,5.428571428571429
see 15 sec clip new moon trailer etonlinecom check big tease though,negative,12,67,4.666666666666667
got back working im feeling pretty good work 430,positive,9,48,4.444444444444445
,neutral,1,0,0.0
matter bet would great love right go,positive,7,36,4.285714285714286
dh finished making giant trio candy bar thank heaven work mate treat tomorrow,positive,13,77,5.0
ear popping,neutral,2,11,5.0
working diffusing irritation traffic sure isnt helping mother f always real bad day th help plan stuff,negative,17,102,5.0588235294117645
submitted resume day saw answer back oh well,negative,8,44,4.625
catching 2 week lost grey house quiet,neutral,7,37,4.428571428571429
love ryans housewife make smile,positive,5,31,5.4
soooim kind sick n tired b guy dish,negative,8,35,3.5
boo hoping fake alien story tinfoil covered beachball photo,negative,9,59,5.666666666666667
hey phillll wazzuppppp,neutral,3,22,6.666666666666667
missed westcott micro apollo,negative,4,28,6.25
great buy lunch get 1015 pay cut next month,positive,9,43,3.888888888888889
finally gone beach yeaaaah,positive,4,26,5.75
ranjan ever mention nice awesome dude,positive,6,37,5.333333333333333
last weekday nothing school start next week,neutral,7,43,5.285714285714286
hello gorgeous girl nice new pic today,positive,7,38,4.571428571428571
ok duet hysterical lol,positive,4,22,4.75
ok turn twitter device update get new battery phone go fully charged dead 5 hour,neutral,15,80,4.4
michelle hot mama chichi grande,neutral,5,31,5.4
either way always tend make followfriday list sweetie rock much,positive,10,63,5.4
one know like boiled peanut,neutral,5,27,4.6
watched 100th episode numb3rs loved throwback first episode using sprinkler theory,positive,11,82,6.545454545454546
im sleepy feeling weather ugh tonsil need company somebody talk,negative,10,63,5.4
please get cell phone better camera picture real bad quality compared miley took,neutral,13,80,5.230769230769231
ichigo tried carry aswell bless suppose maybe thats kid shouldnt,positive,10,64,5.5
booziest weekend long time good fun though,positive,7,42,5.142857142857143
counting hour lost sunshine weekend,negative,5,35,6.2
planning trying call doctor though isnt going well mostly planning,negative,10,66,5.7
,neutral,1,0,0.0
ok good day,positive,3,11,3.0
agree everybody wouldve excited go ohhhh nooooo m screw,neutral,9,55,5.222222222222222
edge left contributor list month issue x ffs werd,neutral,9,49,4.555555555555555
ooo growl yummy time coming soon huh oh yeah hunting combo tshirt think find one,neutral,15,80,4.4
back zindex problemagain,negative,3,24,7.333333333333333
anyone bored work,negative,3,17,5.0
hating life moment there many no delicate little mind take,negative,10,58,4.9
wwwmyspacecomfashionisthenextcity check started new tee limited edition different way check facebook group,neutral,12,106,7.916666666666667
'they' husband girl,neutral,3,19,5.666666666666667
thinking vega good idea place see,neutral,6,33,4.666666666666667
first day summer suck overcast cold isnt summer,negative,8,47,5.0
hi one kiwi artist another kiwi artist,neutral,7,38,4.571428571428571
say happy mother day mom,positive,5,24,4.0
oooo ok accepted friend request,neutral,5,31,5.4
sorry tweet bgt poor wonderful crazy weird greg fair silly little girl never going cope urgh fair,negative,17,97,4.764705882352941
,neutral,1,0,0.0
michele thanks thatam following themlove good cause,positive,7,51,6.428571428571429
available area would,negative,3,20,6.0
friday 5 hour im freeuntil tomorrow oh well,neutral,8,43,4.5
meeting time iï¿½m trying win something prize friday,neutral,8,52,5.625
waiting 500 cramp,negative,3,17,5.0
philosophy final today thank 3 day,positive,6,34,4.833333333333333
plan didnt go followed ok,neutral,5,25,4.2
let guess skipped sport bought new pinkish outfit,neutral,8,49,5.25
rain please come,neutral,3,16,4.666666666666667
pleasure,neutral,1,8,8.0
1st presentation senior board fml,negative,5,33,5.8
lol know funny ahaha,positive,4,20,4.25
wide awake grouchy,negative,3,18,5.333333333333333
thought thing couldnt get worse get even worse tonight bet life misery,negative,12,70,4.916666666666667
dont app,neutral,2,8,3.5
lol hi emmy latin would help study aptitude test get grad school want take,positive,14,74,4.357142857142857
supper tonight kurumi 10 minute,neutral,5,31,5.4
kap think cute every night okay,positive,6,31,4.333333333333333
happyskool let today last day yippee rip jackson tyler morris always loved never forgotten,positive,14,90,5.5
,neutral,1,0,0.0
yours13 im home cat right,neutral,5,25,4.2
music mannnn inbox still empty,negative,5,30,5.2
atm oh yeah apple juice im rebel,negative,7,32,3.7142857142857144
im sorry still sick know know guess 'pelzer present',negative,9,52,4.888888888888889
,positive,1,0,0.0
exam 1 today going get license renewed birthday getting closer,neutral,10,62,5.3
got get creative mother day gift im going win love,positive,10,50,4.1
think going rain,neutral,3,16,4.666666666666667
aah well friend wondering alls great weather good,positive,8,49,5.25
yrbook signing w evryone fun im gna miss evrything,neutral,9,50,4.666666666666667
lost artistic ability,negative,3,21,6.333333333333333
close enough could run get one,neutral,6,30,4.166666666666667
stone cold crazy,negative,3,16,4.666666666666667
totally austin power withdrawl symptons darrius withdrawl symptom mommy minne withdrawl syamptoms,neutral,12,97,7.166666666666667
xo pretty took like hour ursssss,positive,6,32,4.5
senior last day,neutral,3,15,4.333333333333333
crisis forgot fringe comb im menno one help,negative,8,43,4.5
already got ticket thanks making sure though,positive,7,44,5.428571428571429
thanks new follower,positive,3,19,5.666666666666667
getting closer rather real lobby date chicago blogher09 squee,neutral,9,61,5.888888888888889
lost vocie adele laughing lol still wondering im college week,neutral,10,61,5.2
killboy oh sorry getting reply nothing yes know nirvana,negative,9,55,5.222222222222222
busy working new kit couple interview doneyea weekend pray uncle still young massive stroke,positive,14,91,5.571428571428571
didnt get bitten rabies infested person last night yay going scare rachel quarantine tonight shall fun,neutral,16,102,5.4375
nooo roo cry omg wanted slap singing fine nowhere boohooooooooooo,negative,10,65,5.6
watching simpson,neutral,2,16,7.5
good morning court crossfit bible study someone special house,positive,9,61,5.888888888888889
